3.7363e-7,1.295,0.,0.,1.0611499986617777e6,1.5269300002676442e6,1.5209300002676444e6,28700.600058881777,1.5210399994647112e6,1.5271699997323554e6,1.0611499986617777e6,0.,0.
4.56353e-7,1.295,0.,0.,864399.9995617428,1.2440599996055686e6,1.2386600000438257e6,26124.600035498835,1.2387700004163445e6,1.2442899991892243e6,864399.9995617428,0.,0.
5.5739e-7,1.295,0.,0.,704079.9996411848,1.0135300005382228e6,1.0086799996411848e6,23779.20002152891,1.0087799996411848e6,1.013750000897038e6,704079.9996411848,0.,0.
6.80798e-7,1.295,0.,0.,573448.9995564029,825680.0005287912,821319.0006433626,21643.700040246888,821414.9997502931,825888.0005522931,573448.9995564029,0.,0.
8.31529e-7,1.295,0.,0.,467013.99951174285,672599.9995189585,668680.9997005516,19699.400020925306,668773.0000998161,672799.0003956568,467013.99951174285,0.,0.
1.01563e-6,1.295,0.,0.,380298.00025599875,547863.0003052292,544341.9995470791,17929.20000393844,544428.9997341551,548052.0002363066,380298.00025599875,0.,0.
1.2405e-6,1.295,0.,0.,309650.,446224.,443061.00040306326,16317.4,443144.,446404.,309650.,0.,0.
1.51514e-6,1.295,0.,0.,252097.00027720208,363408.9998283987,360569.0002244017,14849.80001848014,360649.00009240065,363579.999867999,252097.00027720208,0.,0.
1.8506e-6,1.295,0.,0.,205213.99978385388,295935.,293386.99989192694,13513.699989192693,293461.99989192694,296098.9997838539,205213.99978385388,0.,0.
2.26033e-6,1.295,0.,0.,167026.00018581355,240963.99994691036,238678.00011502745,12297.099980976227,238750.0002212066,241120.0001769653,167026.00018581355,0.,0.
2.76077e-6,1.295,0.,0.,135923.00010504315,196180.9998659794,194129.99996377825,11189.399986235723,194198.9999166899,196328.99988046812,135923.00010504315,0.,0.
3.37202e-6,1.295,0.,0.,110593.00004151814,159699.00000593116,157861.99992882603,10180.799995255069,157927.00013641673,159841.00005338047,110593.00004151814,0.,0.
4.11859e-6,1.295,0.,0.,89966.0000145681,129983.00000728405,128337.00004127626,9262.500006070039,128398.99990045137,130118.0000922646,89966.0000145681,0.,0.
5.03046e-6,1.295,0.,0.,73170.70009502112,105780.0000397578,104306.00004770936,8426.369993996574,104365.00001987889,105908.99997216955,73170.70009502112,0.,0.
6.14421e-6,1.295,0.,0.,59496.9999397807,86067.90002294842,84748.99995280108,7665.059999576837,84805.70000048826,86190.49999918621,59496.9999397807,0.,0.
7.50456e-6,1.295,0.,0.,48366.09994456704,70015.50004264075,68836.19999040583,6971.869996375538,68890.19995842528,70132.29996162333,48366.09994456704,0.,0.
9.16609e-6,1.295,0.,0.,39306.50004527557,56944.499999454514,55890.999979271415,6340.700004036617,55942.50001909211,57055.8000194194,39306.50004527557,0.,0.
0.0000111955,1.295,0.,0.,31934.000000000004,46302.59997320353,45362.19999106784,5766.010004019473,45411.29998660176,46408.5000223304,31934.000000000004,0.,0.
0.0000136742,1.295,0.,0.,25935.400023401733,37639.29999561217,36800.79997367305,5242.7300024864335,36847.60000585043,37740.20001170086,25935.400023401733,0.,0.
0.0000167017,1.295,0.,0.,21055.60002873959,30587.899974254116,29841.000017962244,4766.249998503146,29885.49997904405,30683.900022153433,21055.60002873959,0.,0.
0.0000203995,1.295,0.,0.,17086.900022059363,24849.199980391673,24184.800019608323,4332.4,24227.199980391673,24940.70001715728,17086.900022059363,0.,0.
0.000024916,1.295,0.,0.,13859.89998394606,20179.80000802697,19589.5,3937.35,19630.,20266.89998394606,13859.89998394606,0.,0.
0.0000304325,1.295,0.,0.,11236.8,16381.2,15857.500008214902,3577.6300008214903,15896.,16464.,11236.8,0.,0.
0.0000371703,1.295,0.,0.,9105.079996664002,13291.599987086465,12827.799990852913,3250.0800101156033,12864.499990583881,13370.399996771617,9105.079996664002,0.,0.
0.0000453999,1.295,0.,0.,7373.330007334818,10779.299998458146,10369.299998458146,2951.8100039867927,10404.300009471386,10854.300009471386,7373.330007334818,0.,0.
0.0000554516,1.295,0.,0.,5967.010005121583,8737.030004544504,8375.320008800467,2680.210002957534,8408.620003751019,8808.29999495055,5967.010005121583,0.,0.
0.0000677287,1.295,0.,0.,4825.430002347602,7077.289996707452,6758.929995703446,2432.880005079088,6790.639994566558,7145.050000959712,4825.430002347602,0.,0.
0.0000827241,1.295,0.,0.,3899.160002949564,5728.910003251774,5449.419999734056,2207.6600047628203,5479.610004823262,5793.300005681536,3899.160002949564,0.,0.
0.000101039,1.295,0.,0.,3147.970001682518,4633.899999010283,4389.22000415681,2002.5699977236509,4417.959995645245,4695.059996634963,3147.970001682518,0.,0.
0.00012341,1.295,0.,0.,2539.090000810307,3745.0199983793855,3531.5099991896923,1815.7999999999997,3558.8500040515355,3803.090000810307,2539.090000810307,0.,0.
0.000150733,1.295,0.,0.,2045.87999973463,3023.819999601945,2838.1599981424106,1645.7099971472735,2864.1599981424106,3078.9300020566166,2045.87999973463,0.,0.
0.000184106,1.295,0.,0.,1646.6200015208628,2438.9700009776975,2278.169999891367,1490.8200004345322,2302.909997501439,2491.2499972841733,1646.6200015208628,0.,0.
0.000224867,1.295,0.,0.,1323.659999021644,1964.989998532466,1826.340000978356,1349.760000355766,1849.860001689888,2014.5500006670609,1323.659999021644,0.,0.
0.000274654,1.295,0.,0.,1062.6299999271812,1581.1299999271812,1462.16999934463,1221.2999992718112,1484.530001383559,1628.0799988348977,1062.6299999271812,0.,0.
0.000335463,1.295,0.,0.,851.8559990222469,1270.490000387524,1169.,1104.3100014010488,1190.2399996422855,1314.93999934419,851.8559990222469,0.,0.
0.000409735,1.295,0.,0.,681.8240008786166,1019.3199995118797,933.2880007809927,997.7579996827218,953.4620010494589,1061.3799992678196,681.8240008786166,0.,0.
0.000500451,1.295,0.,0.,544.8130006733926,816.4489990028995,744.0399999200721,900.7220007553188,763.1929999140776,856.2049990908203,544.8130006733926,0.,0.
0.000611253,1.295,0.,0.,434.54400060204205,652.7740002912051,592.3249996319037,812.3479999280167,610.5019999901841,690.3209996515354,434.54400060204205,0.,0.
0.000746586,1.295,0.,0.,345.91600030003235,520.8940001553739,470.89799969460984,731.8650001473374,488.1389993918985,556.3209998580203,345.91600030003235,0.,0.
0.000911882,1.295,0.,0.,274.78499959424573,414.7920005000647,373.8799998245387,658.5690001557218,390.2230003443428,448.18200052199734,274.78499959424573,0.,0.
0.00111378,1.295,0.,0.,217.78800032322363,329.57400025139617,296.5039998922588,591.8209996588196,311.9880003232236,361.0069995869921,217.78800032322363,0.,0.
0.00136037,1.295,0.,0.,172.1960003528452,261.26200004410566,234.91000022052825,531.0389996839095,249.57000007350942,290.81399986768304,172.1960003528452,0.,0.
0.00166156,1.295,0.,0.,135.79400021666387,206.6210001444426,185.97300007222128,475.69600014444256,199.84299995185248,234.36700028888515,135.79400021666387,0.,0.
0.00202943,1.295,0.,0.,106.78800007883987,163.02399984232025,147.16500002463744,425.3099998521752,160.27699994579757,189.0340001872447,106.78800007883987,0.,0.
0.00247875,1.295,0.,0.,83.72730005042865,128.3330001008573,116.444,379.44500010085727,128.8290001008573,152.67600000000002,83.72730005042865,0.,0.
0.00302755,1.295,0.,0.,65.4350999983485,100.812999950455,92.1645000082575,337.7070007101452,103.85200013212004,123.55600006606002,65.4350999983485,0.,0.
0.00369786,1.295,0.,0.,50.962099971334766,79.05229997890672,73.0016001146609,299.7350007842374,84.02010000378597,100.26099987560373,50.962099971334766,0.,0.
0.00451658,1.295,0.,0.,39.54199992029367,61.9042999349065,57.89040003719629,265.2050002435471,68.26680010096133,81.6434999490765,39.54199992029367,0.,0.
0.00551656,1.295,0.,0.,30.557199957944807,48.437600062357696,45.978500007250894,233.8219995794481,55.73859996084516,66.77079991878998,30.557199957944807,0.,0.
0.00673795,1.295,0.,0.,23.510900051202515,37.895700027456414,36.585299979964226,205.32200001484128,45.75399995547606,54.88679999109521,23.510900051202515,0.,0.
0.00822975,1.295,0.,0.,18.004700021264316,29.66560004860415,29.169600048604153,179.4649995443361,37.770699960509134,45.37859995747137,18.004700021264316,0.,0.
0.0100518,1.295,0.,0.,13.719099962195825,23.251199984082458,23.302999960206137,156.03599952247362,31.3595999721443,37.75079995622675,13.719099962195825,0.,0.
0.0122773,1.295,0.,0.,10.39919998696782,18.253000008145115,18.648399973935636,134.84299968234058,26.182400039096546,31.604999959274434,10.39919998696782,0.,0.
0.0149956,1.295,0.,0.,7.841349995998827,14.351299981327855,14.941600002667451,115.71400010669797,21.97410000266745,26.622800021339597,7.841349995998827,0.,0.
0.0183156,1.295,0.,0.,5.883209995850532,11.293000010919654,11.976999989080348,98.49730011574833,18.52800001091965,22.552300006551793,5.883209995850532,0.,0.
0.0223708,1.295,0.,0.,4.395370000178805,8.880180011443489,9.594900003576091,83.05709988020098,15.68340001251632,19.197200010728274,4.395370000178805,0.,0.
0.0273237,1.295,0.,0.,3.2742700000365983,6.961369982835414,7.671909990228263,69.2743998799577,13.315400000731966,16.406599984628727,3.2742700000365983,0.,0.
0.0333733,1.295,0.,0.,2.436720000719138,5.423169989182969,6.112459990471424,57.04449994456646,11.327099987115448,14.067200007191376,2.436720000719138,0.,0.
0.0407622,1.295,0.,0.,1.8155700011284968,4.1828700119228115,4.842429996418251,46.27440005691548,9.642250001226628,12.095,1.8155700011284968,0.,0.
0.0497871,1.295,0.,0.,1.356479999839316,3.1814100037961643,3.804110000381625,36.88170007893611,8.200929999939744,10.427700006628225,1.356479999839316,0.,0.
0.0608101,1.295,0.,0.,1.0157600003946714,2.376710003765822,2.9525099942279325,28.790800048018337,6.955379994441713,9.01733999779642,1.0157600003946714,0.,0.
0.0742736,1.295,0.,0.,0.7591180002046488,1.7375800015079383,2.252859993321988,21.9302999989229,5.867719997414964,7.823650004846945,0.7591180002046488,0.,0.
0.090718,1.295,0.,0.,0.5609129996252122,1.2388300006613902,1.6788499966930488,16.228399986772196,4.908270001543244,6.808509998015829,0.5609129996252122,0.,0.
0.110803,1.295,0.,0.,0.40368199958484874,0.8579399998194994,1.2112300027977583,11.609000027075078,4.054590002075756,5.93266999990975,0.40368199958484874,0.,0.
0.135335,1.295,0.,0.,0.27725600029556285,0.5737229999630546,0.8364119998522185,7.986209997413824,3.290730003325082,5.155130003325081,0.27725600029556285,0.,0.
0.144665,1.295,0.,0.,0.24106400027650088,0.4970230000345626,0.7303410016244427,6.9832399682023985,3.054150001728131,4.910709998963122,0.24106400027650088,0.,0.
0.154638,1.295,0.,0.,0.2077050000646672,0.42820899972839793,0.6331879997154646,6.075869999611998,2.826120002845355,4.671260000776006,0.2077050000646672,0.,0.
0.165299,1.295,0.,0.,0.1771410002480354,0.3666569997398654,0.5446639997822129,5.2597199983061005,2.6064400026618433,4.435460002782836,0.1771410002480354,0.,0.
0.176694,1.295,0.,0.,0.14935300010187103,0.31178700012450905,0.46448500005659504,4.53018000045276,2.39496999898129,4.20208999739663,0.14935300010187103,0.,0.
0.188876,1.295,0.,0.,0.1243220001482454,0.2630630000635337,0.3923560002329571,3.8823999978822084,2.1916300006353375,3.9700900008471165,0.1243220001482454,0.,0.
0.201897,1.295,0.,0.,0.10201999980187917,0.21999699995542282,0.3279690000346711,3.3112599989103355,1.9963700005448322,3.738579998712215,0.10201999980187917,0.,0.
0.215815,1.295,0.,0.,0.08240170006718717,0.18214,0.27099300002316795,2.81147999907328,1.8092099993049602,3.506850001158399,0.08240170006718717,0.,0.
0.230693,1.295,0.,0.,0.06539299978759651,0.1490849999783262,0.22106799989596565,2.3775499993497853,1.6302100020373398,3.2744600009536486,0.06539299978759651,0.,0.
0.246597,1.295,0.,0.,0.05088860002352015,0.12045399984590241,0.17780200002433116,2.0037900015004237,1.4594600015409755,3.041189998256264,0.05088860002352015,0.,0.
0.263597,1.295,0.,0.,0.03874750016123097,0.09589399993171394,0.14076900002655568,1.6844500013277843,1.297130001479531,2.807140001593341,0.03874750016123097,0.,0.
0.281769,1.295,0.,0.,0.028794999982254967,0.07506930002945676,0.10951000003549007,1.413699998935298,1.1434099989707882,2.572660001632543,0.028794999982254967,0.,0.
0.301194,1.295,0.,0.,0.020825300005976214,0.057653400134132816,0.08353509996879088,1.1857100008632309,0.9985319993094152,2.3384699994023785,0.020825300005976214,0.,0.
0.321958,1.295,0.,0.,0.014609199988818418,0.04332269985526062,0.062329000055907906,0.9947630001428757,0.86278499990682,2.1055899993166807,0.014609199988818418,0.,0.
0.344154,1.295,0.,0.,0.009902149996803757,0.03175310006566827,0.04535929990643723,0.8353310000755475,0.7364699988958431,1.8753700000581133,0.009902149996803757,0.,0.
0.367879,1.295,0.,0.,0.0064549900103023005,0.02261810000027183,0.03208520002500822,0.7021639995759474,0.6199089999700989,1.6494699996466229,0.0064549900103023005,0.,0.
0.393241,1.295,0.,0.,0.004024520001729219,0.01559,0.02196859999338828,0.5904100004831643,0.513422000757805,1.429859999338828,0.004024520001729219,0.,0.
0.42035,1.295,0.,0.,0.0023836899964315454,0.010343899988105152,0.014486400000000002,0.49571799928630905,0.417305999762103,1.21874,0.0023836899964315454,0.,0.
0.449329,1.295,0.,0.,0.0013300399996439133,0.006564340004762657,0.00914197000416176,0.4143400003115757,0.33179999955489187,1.0184800001780432,0.0013300399996439133,0.,0.
0.480305,1.295,0.,0.,0.0006917920009160846,0.003952550004684523,0.005477660007703438,0.34322200060378305,0.2570529996564683,0.8315519992504762,0.0006917920009160846,0.,0.
0.513417,1.295,0.,0.,0.00033088900055899985,0.00223501000161662,0.0030844699922285396,0.2800670001188118,0.19308299997857492,0.6603769995929235,0.00033088900055899985,0.,0.
0.548812,1.295,0.,0.,0.0001429580000072885,0.0011709499992711531,0.0016104299997084614,0.2233630004445967,0.13973000007288472,0.5071909998323653,0.0001429580000072885,0.,0.
0.561144,1.295,0.,0.,0.00010524099999287171,0.0009253359993156836,0.0012713699995010193,0.20574599924440073,0.12424700005702635,0.46046599981466435,0.00010524099999287171,0.,0.
0.573753,1.295,0.,0.,0.00007631870003294101,0.000723038999360352,0.000992521999884968,0.1887479995747299,0.10988499999128544,0.41601000081916784,0.00007631870003294101,0.,0.
0.586646,1.295,0.,0.,0.0000544523000242054,0.0005581130000034092,0.000765487000678433,0.17236699986022236,0.09661980001568238,0.3738740006750238,0.0000544523000242054,0.,0.
0.599829,1.295,0.,0.,0.000038170699982828444,0.00042513199928646334,0.0005826520008202339,0.15660900006501857,0.08442569999116416,0.33410000016671426,0.000038170699982828444,0.,0.
0.613307,1.295,0.,0.,0.00002624740007859033,0.00031919100059187326,0.00043715600017609445,0.14148699998532543,0.07327279991912697,0.2967209994342148,0.00002624740007859033,0.,0.
0.627089,1.295,0.,0.,0.000017672500075746823,0.00023589099952319364,0.00032287100076703625,0.12701799999681065,0.06312839995598711,0.26176000057408116,0.000017672500075746823,0.,0.
0.64118,1.295,0.,0.,0.00001162689999688075,0.0001713299993761502,0.00023437499922018777,0.11322499999999999,0.05395590005926573,0.2292299993761502,0.00001162689999688075,0.,0.
0.655588,1.295,0.,0.,7.456750001525349e-6,0.00012207800005491256,0.00016691600059793652,0.10013600004881115,0.04571610005064156,0.19913099995729025,7.456750001525349e-6,0.,0.
0.67032,1.295,0.,0.,4.648810001193459e-6,0.0000851550999522616,0.00011638199994032701,0.0877784000179019,0.0383662999761308,0.1714550005967299,4.648810001193459e-6,0.,0.
0.685383,1.295,0.,0.,2.808179995710428e-6,0.00005800889998730638,0.00007925129993011207,0.07618350002845126,0.031861000053984415,0.14617700030493902,2.808179995710428e-6,0.,0.
0.700784,1.295,0.,0.,1.6372800035388935e-6,0.00003847970002168999,0.0000525535999680358,0.06538099999429212,0.02615209993378844,0.12326300001141578,1.6372800035388935e-6,0.,0.
0.716531,1.295,0.,0.,9.171439993524355e-7,0.000024769699985066942,0.00003381979998074054,0.05539900004326401,0.021188899991765885,0.10266499997906581,9.171439993524355e-7,0.,0.
0.732632,1.295,0.,0.,4.908529998689656e-7,0.000015408099973793118,0.00002103279995959772,0.046262300036034466,0.01691889993885061,0.08432139996614944,4.908529998689656e-7,0.,0.
0.749095,1.295,0.,0.,2.492930002202658e-7,9.215069997797342e-6,0.000012576600004004832,0.03799069997797343,0.013288,0.06815680000533977,2.492930002202658e-7,0.,0.
0.765928,1.295,0.,0.,1.1913699995299818e-7,5.265259998328824e-6,7.184780005431318e-6,0.030597199997911027,0.010240799996866544,0.05408319998746618,1.1913699995299818e-7,0.,0.
0.783139,1.295,0.,0.,5.300729998122938e-8,2.851290000881069e-6,3.890270003153974e-6,0.024086800044436554,0.007721469994470968,0.04199949996105417,5.300729998122938e-8,0.,0.
0.800737,1.295,0.,0.,2.165839994904694e-8,1.4484200055698687e-6,1.9760200040712494e-6,0.018454199943302232,0.005673979995928751,0.031791499955665846,2.165839994904694e-8,0.,0.
0.818731,1.295,0.,0.,7.981399995847231e-9,6.809310005361957e-7,9.288930002650443e-7,0.013683000032977864,0.004043020002906937,0.023332999971907745,7.981399995847231e-9,0.,0.
0.824818,1.295,0.,0.,5.570170001139644e-9,5.188740000824424e-7,7.078090002885485e-7,0.012279300039523868,0.0035825300005576984,0.020878700028369893,5.570170001139644e-9,0.,0.
0.83095,1.295,0.,0.,3.828670004212047e-9,3.9089599975931165e-7,5.332210000601721e-7,0.01096689999398279,0.003160319995186233,0.01859820001203442,3.828670004212047e-9,0.,0.
0.837128,1.295,0.,0.,2.588670000286695e-9,2.9086700002866945e-7,3.9676400024846856e-7,0.009743939994839499,0.0027744500004778243,0.016485999990443517,2.588670000286695e-9,0.,0.
0.843352,1.295,0.,0.,1.7192699963953373e-9,2.135519996395337e-7,2.9129599977233704e-7,0.008608809998671967,0.002423019996395337,0.014536300026560678,1.7192699963953373e-9,0.,0.
0.849623,1.295,0.,0.,1.1198399996233618e-9,1.5451399973870762e-7,2.1076299958922954e-7,0.007559519998870086,0.0021041400009180543,0.012743399955038882,1.1198399996233618e-9,0.,0.
0.85594,1.295,0.,0.,7.140500000000007e-10,1.1002700002336612e-7,1.5007899969624036e-7,0.006593929995093113,0.0018159599971960649,0.011101499999999999,7.140500000000007e-10,0.,0.
0.862303,1.295,0.,0.,4.447899995709162e-10,7.698649998898299e-8,1.0500999996520944e-7,0.00570973000209903,0.001556660002342564,0.009604510004024108,4.447899995709162e-10,0.,0.
0.868715,1.295,0.,0.,2.700180001496459e-10,5.2836699953379415e-8,7.206899995971061e-8,0.004904390001323794,0.0013244799963163982,0.008246309998100642,2.700180001496459e-10,0.,0.
0.875173,1.295,0.,0.,1.593050002685188e-10,3.5493600008226945e-8,4.8412799983546114e-8,0.004175240003976357,0.0011176599997943263,0.007020709996766354,1.593050002685188e-10,0.,0.
0.88168,1.295,0.,0.,9.104290003175767e-11,2.3280599990926414e-8,3.175410001361038e-8,0.0035193900054441524,0.0009344980004083115,0.005921350002268397,9.104290003175767e-11,0.,0.
0.888235,1.295,0.,0.,5.0206700028708824e-11,1.4866399995496687e-8,2.0277300038841073e-8,0.002933780001913908,0.0007733459996509932,0.004941820002589404,5.0206700028708824e-11,0.,0.
0.894839,1.295,0.,0.,2.659330002380272e-11,9.210460004537127e-9,1.2562699994077147e-8,0.0024151600008493145,0.0006325819996669792,0.0040755899999888245,2.659330002380272e-11,0.,0.
0.901492,1.295,0.,0.,1.3454200037271155e-11,5.513219995296687e-9,7.519790003682785e-9,0.0019601099954297987,0.0005106320000621194,0.0033160500037715257,1.3454200037271155e-11,0.,0.
0.908195,1.295,0.,0.,6.457439999119115e-12,3.172180005395317e-9,4.326700003853797e-9,0.0015650399969169618,0.00040596700047897203,0.002656490004899829,6.457439999119115e-12,0.,0.
0.914947,1.295,0.,0.,2.915480000480941e-12,1.7433499973222492e-9,2.3778399951035413e-9,0.001226189997890588,0.0003171020004437416,0.0020901399971801644,2.915480000480941e-12,0.,0.
0.92175,1.295,0.,0.,1.2251200000000957e-12,9.078469997287769e-10,1.2382500027122325e-9,0.0009396269997287768,0.00024259700027122325,0.00161012,1.2251200000000957e-12,0.,0.
0.928603,1.295,0.,0.,4.726139997393401e-13,4.4337499986538936e-10,6.047390004124476e-10,0.0007012950001238419,0.00018105699960047514,0.00120950000161533,4.726139997393401e-13,0.,0.
0.935507,1.295,0.,0.,1.643829998064127e-13,2.0034399956387294e-10,2.732580002073743e-10,0.0005069829995927342,0.0001311269995841827,0.0008812809995008055,1.643829998064127e-13,0.,0.
0.942462,1.295,0.,0.,5.0303999949110283e-14,8.223540004795945e-11,1.1216400024616375e-10,0.0003523599996604638,0.00009149710004222983,0.0006183780003862225,5.0303999949110283e-14,0.,0.
0.94947,1.295,0.,0.,1.3087499973666505e-14,2.9884200027383684e-11,4.0760299956818014e-11,0.00023298500005266095,0.00006089689995471158,0.00041365999978935615,1.3087499973666505e-14,0.,0.
0.956529,1.295,0.,0.,2.7530099976046406e-15,9.25892000138e-12,1.262859996926388e-11,0.0001443289999571367,0.00003809359998494557,0.0002599350004024969,2.7530099976046406e-15,0.,0.
0.96364,1.295,0.,0.,4.331519997159404e-16,2.3069699991698077e-12,3.1465699950188912e-12,0.00008179680004981114,0.000021889699991698144,0.0001499549997924536,4.331519997159404e-16,0.,0.
0.970805,1.295,0.,0.,4.474210001117523e-17,4.191579998042847e-13,5.717069998609408e-13,0.00004075419996806774,0.000011119799959827153,0.00007642809997888351,4.474210001117523e-17,0.,0.
0.978023,1.295,0.,0.,2.376920000264002e-18,4.622570000909991e-14,6.304909997004088e-14,0.000016566499969837107,4.646999998977529e-6,0.0000320238999491832,2.376920000264002e-18,0.,0.
0.985294,1.295,0.,0.,3.7610799904742625e-20,2.0495500023342772e-15,2.795470001847269e-15,4.646360000162389e-6,1.3591899981122388e-6,9.38476000056836e-6,3.7610799904742625e-20,0.,0.
0.99262,1.295,0.,0.,6.666649824841345e-23,9.814149996969122e-18,1.3385999979854235e-17,5.266519997582157e-7,1.661190002216357e-7,1.1483599967762085e-6,6.666649824841345e-23,0.,0.
1.,1.295,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
9.26136e-10,1.29875,0.,0.,4.991129996026501e8,7.135529997754109e8,7.134129998186011e8,-4.9840200035415955e7,7.134129998186011e8,7.135539996285641e8,4.991129996026501e8,0.,0.
