1e-05,0.00015423740701438134,0.00013153357455442978,
3.1622776601683795e-05,0.00020163128233270747,0.00017109508845030767,
0.0001,0.00026385327695578565,0.0002247924831122597,
0.00031622776601683794,0.0003656906583946575,0.0003164004262943993,
0.001,0.0005688189476633428,0.0005005292543629392,
0.0031622776601683794,0.0017601897400046562,0.0017569211500256011,
0.01,0.00289794350032036,0.0023073226521702537,
0.03162277660168379,0.0061320280265886404,0.004970932153310394,
0.1,0.010017555923463005,0.008934045352663617,
0.31622776601683794,0.021387651524716455,0.01771405586399072,
1.0,0.21230081651169813,0.15466128157788744,
3.1622776601683795,2.754401042877484,1.3049000891289153,
