TXS, , ,NGC, , , 
m_DM [GeV], g_{SM} g_{Chi} Chi 1 Scattering, g_{SM} g_{Chi} Chi 2 Scattering,m_DM [GeV], g_{SM} g_{Chi} Chi 1 Scattering, g_{SM} g_{Chi} Chi 2 Scattering,
1e-05,0.007269362764777692,0.006824016996651136,1e-05,0.02730454490188602,0.02561780655339069,
3.1622776601683795e-05,0.00842305987408266,0.007939881861308732,3.1622776601683795e-05,0.03149234274140991,0.029640538821637762,
0.0001,0.010020935840495447,0.009363689146753085,0.0001,0.03698121723806046,0.034361687564809264,
0.00031622776601683794,0.012085121047957817,0.011464059603645636,0.00031622776601683794,0.042800211323964,0.04004082498034769,
0.001,0.01590995222385431,0.015328527090554609,0.001,0.05067733008128197,0.04728468179099732,
0.0031622776601683794,0.024036329675555662,0.02414460012856456,0.0031622776601683794,0.06235467399925971,0.0578377293983113,
0.01,0.04860260869665111,0.04931607128712535,0.01,0.08314096954147246,0.0776025370950256,
0.03162277660168379,0.15044194108126618,0.1533975112104379,0.03162277660168379,0.14182402185193027,0.13102531396611322,
0.1,0.9236385737223572,0.9302545737304775,0.1,0.42976186682579903,0.38220003921646134,
0.31622776601683794,13.708526573301613,13.777761154502388,0.31622776601683794,3.3903841835372854,2.667593325875781,
1.0,393.48467312780974,314.1263853716672,1.0,75.99901569516193,28.222137562775224,
3.1622776601683795,24490.55024157024,4720.628870877112,3.1622776601683795,7340.962887242385,460.61841332753437,
10.0,2545142.596685627,480948.67489700933,10.0,1666157.3100146689,62319.50562426072,
31.622776601683793,413725418.76964843,110928983.15552509,31.622776601683793,489830793.9324496,26941954.073860716,
100.0,92681836486.80597,12882498634.549917,100.0,164973752558.02237,8575230634.804802,
316.22776601683796,26042784516327.574,2082367912218.5422,316.22776601683796,61527662075681.555,2581687014854.1074,
1000.0,8300620716330918.0,482106702976434.25,1000.0,2.506319559072732e+16,859096296803124.9,
3162.2776601683795,3.6903807338700344e+18,1.3578383056325058e+17,3162.2776601683795,1.3015280616951847e+19,3.238294495422013e+17,
10000.0,10000000000.0,5.200022249128253e+19,10000.0,10000000000.0,1.5759706523845725e+20,
