1e-05,2.6058185648129665e-05,2.4390315403011555e-05,
3.1622776601683795e-05,3.0060999806564504e-05,2.8251367404484746e-05,
0.0001,3.521752373836128e-05,3.2975396663812563e-05,
0.00031622776601683794,5.1848241010125576e-05,4.848138195585868e-05,
0.001,7.558333371537766e-05,7.112247558985579e-05,
0.0031622776601683794,0.0001996701938446677,0.0001799030283565785,
0.01,0.0008655328927273954,0.0007188524262824685,
0.03162277660168379,0.006320589918677068,0.0036886852642765305,
0.1,0.24586961917712502,0.018296700429201007,
0.31622776601683794,33.834520236998706,0.10902439349164586,
1.0,6543.556540489213,0.8567155157089479,
3.1622776601683795,1727669.7442430565,22.374244748093723,
10.0,650205814.617624,1157.8475344392693,
31.622776601683793,276593946057.5442,23595.42626044541,
100.0,10000000000.0,581419.2060188972,
316.22776601683796,10000000000.0,24404778.40352529,
1000.0,10000000000.0,1025483755.7122594,
3162.2776601683795,10000000000.0,60198414095.65166,
10000.0,10000000000.0,24205282574303.285,
